Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
138	SubfieldSwap_HighDens_v1	CUED	1	270	90	0	8	68	68	95	102	138	1233291049	1970800753	1204294978	806234598	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
139	SubfieldSwap_HighDens_v1	UNCUED	1	180	0	2	6	72	68	95	102	138	261831401	470065644	1073267218	455683047	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
140	SubfieldSwap_HighDens_v1	CUED	0	90	270	4	2	65	68	95	102	138	861391933	467712688	1368278004	924856982	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
141	SubfieldSwap_HighDens_v1	UNCUED	1	270	90	0	8	67	68	95	102	138	978051689	533020091	317032306	1373810061	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
142	SubfieldSwap_HighDens_v1	CUED	1	315	270	4	2	81	68	95	102	138	1712183014	117949749	281541999	877749738	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
143	SubfieldSwap_HighDens_v1	UNCUED	0	270	225	5	1	71	68	95	102	138	1064917157	1554852031	1437769506	784035417	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
144	SubfieldSwap_HighDens_v1	UNCUED	0	180	270	4	2	77	68	95	102	138	849873223	1960905799	1523879124	557559556	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
145	SubfieldSwap_HighDens_v1	UNCUED	0	45	225	5	1	65	68	95	102	138	830833553	1303055791	1180931608	2004895096	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
146	SubfieldSwap_HighDens_v1	UNCUED	0	90	270	4	2	65	68	95	102	138	1415386468	1863054201	1780487689	1286480019	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
147	SubfieldSwap_HighDens_v1	CUED	0	225	45	1	9	72	68	95	102	138	241382443	1663660331	2134401031	1160480036	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
148	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	88	68	95	102	138	44357433	1405240485	1933682690	741943767	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
149	SubfieldSwap_HighDens_v1	CUED	0	180	0	2	6	66	68	95	102	138	1925145221	75990784	1230276517	845593588	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
150	SubfieldSwap_HighDens_v1	CUED	0	45	0	2	6	65	68	95	102	138	1030851642	1008317681	2031126878	2098103999	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
151	SubfieldSwap_HighDens_v1	CUED	0	315	0	2	6	63	68	95	102	138	571080827	1474076799	1864523536	239663095	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
152	SubfieldSwap_HighDens_v1	UNCUED	1	45	315	3	3	68	68	95	102	138	1062369434	1858017280	1706898510	959185123	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
153	SubfieldSwap_HighDens_v1	CUED	0	270	225	5	1	80	68	95	102	138	1768959718	1269674305	1465963376	1369379225	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
154	SubfieldSwap_HighDens_v1	CUED	0	0	45	1	9	76	68	95	102	138	1165321573	1145933703	1846903959	1888828984	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
155	SubfieldSwap_HighDens_v1	UNCUED	1	135	135	7	7	76	68	95	102	138	1726980059	1644954510	893078964	1067480977	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
156	SubfieldSwap_HighDens_v1	UNCUED	1	90	135	7	7	70	68	95	102	138	122043128	428467024	153829221	899562636	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
157	SubfieldSwap_HighDens_v1	CUED	0	45	45	1	9	70	68	95	102	138	916861534	1388706158	1859710145	1769266654	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
158	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	71	68	95	102	138	65689822	684885311	719887560	1389950052	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
159	SubfieldSwap_HighDens_v1	CUED	1	0	315	3	3	75	68	95	102	138	1254337888	310818670	2143659476	295198898	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
160	SubfieldSwap_HighDens_v1	CUED	0	180	0	2	6	63	68	95	102	138	1554659996	1722227524	1922172974	1509146756	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
161	SubfieldSwap_HighDens_v1	UNCUED	0	135	180	6	4	75	68	95	102	138	1201466915	1307464100	679677299	1574748595	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
162	SubfieldSwap_HighDens_v1	CUED	1	225	180	6	4	65	68	95	102	138	163414611	1615787603	129624611	1269062065	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
163	SubfieldSwap_HighDens_v1	CUED	0	45	0	2	6	65	68	95	102	138	245325253	1582911214	1438093576	1014701863	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
164	SubfieldSwap_HighDens_v1	UNCUED	0	0	180	6	4	81	68	95	102	138	1550575309	1407400025	1197475533	1869287786	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
165	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	81	68	95	102	138	1619675378	271559716	580796490	1229204770	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
166	SubfieldSwap_HighDens_v1	CUED	1	270	225	5	1	73	68	95	102	138	1013095458	503609820	1614758718	2044864251	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
167	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	65	68	95	102	138	1893460180	383335430	70622833	1693433491	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
168	SubfieldSwap_HighDens_v1	CUED	0	45	180	6	4	130	68	95	102	138	1972027369	796827986	1894070491	1178372555	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
169	SubfieldSwap_HighDens_v1	CUED	0	0	90	0	8	87	68	95	102	138	555249035	2045642778	436548520	2119539850	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
170	SubfieldSwap_HighDens_v1	UNCUED	0	225	90	0	8	70	68	95	102	138	952756770	1859751177	1884096006	837088614	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
171	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	92	68	95	102	138	1117421915	101849122	1038313079	485338091	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
172	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	85	68	95	102	138	484009044	1759921941	2004528412	170774587	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
173	SubfieldSwap_HighDens_v1	UNCUED	0	180	180	6	4	77	68	95	102	138	1209585934	2065041702	366416520	1770469537	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
174	SubfieldSwap_HighDens_v1	UNCUED	0	180	180	6	4	67	68	95	102	138	1702339907	1606496834	514317114	833424056	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
175	SubfieldSwap_HighDens_v1	CUED	0	315	0	2	6	65	68	95	102	138	855315651	437437178	1542871723	1158113366	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
176	SubfieldSwap_HighDens_v1	UNCUED	1	270	135	7	7	62	68	95	102	138	2128975951	1844122471	7120071	1072710144	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
177	SubfieldSwap_HighDens_v1	UNCUED	1	0	135	7	7	90	68	95	102	138	580051052	716700611	1336087974	899672554	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
178	SubfieldSwap_HighDens_v1	UNCUED	1	315	315	3	3	77	68	95	102	138	1275507233	1262344616	1061864928	1565774531	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
179	SubfieldSwap_HighDens_v1	UNCUED	0	0	225	5	1	75	68	95	102	138	358712250	883124675	1508806053	759246833	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
180	SubfieldSwap_HighDens_v1	UNCUED	1	0	45	1	9	80	68	95	102	138	796644133	172580652	1289757182	867868050	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
181	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	261	68	95	102	138	681855161	1837217203	1143538865	686197851	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
182	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	75	68	95	102	138	898271782	1291597272	456007146	1202395221	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
183	SubfieldSwap_HighDens_v1	CUED	1	180	0	2	6	73	68	95	102	138	1157692465	77978390	1090037489	1677178633	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
184	SubfieldSwap_HighDens_v1	CUED	0	270	0	2	6	71	68	95	102	138	2025150344	1652128363	384381297	734414932	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
185	SubfieldSwap_HighDens_v1	CUED	0	0	45	1	9	95	68	95	102	138	563657339	2119325513	1995910907	1043287058	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
186	SubfieldSwap_HighDens_v1	UNCUED	0	90	225	5	1	68	68	95	102	138	1855045745	2078783849	34221705	1050865340	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
187	SubfieldSwap_HighDens_v1	UNCUED	0	270	270	4	2	71	68	95	102	138	1863855349	1767891049	137406887	2055497184	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
188	SubfieldSwap_HighDens_v1	UNCUED	0	180	225	5	1	62	68	95	102	138	1316608206	2086733722	1645154284	1404577807	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
189	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	71	68	95	102	138	1545348377	93005775	1062631589	1460370679	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
190	SubfieldSwap_HighDens_v1	UNCUED	1	90	315	3	3	85	68	95	102	138	1603074654	1759647766	1239716741	1100722890	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
191	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	81	68	95	102	138	215643468	1507447328	263872563	1408766607	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
192	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	78	68	95	102	138	1125112728	272346790	825751813	997575168	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
193	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	100	68	95	102	138	563427976	1669871258	1259588312	310642652	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
194	SubfieldSwap_HighDens_v1	UNCUED	1	270	270	4	2	71	68	95	102	138	1954601737	1649514403	753722983	931525875	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
195	SubfieldSwap_HighDens_v1	CUED	0	180	135	7	7	107	68	95	102	138	181135426	1011574083	885708559	1277577719	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
196	SubfieldSwap_HighDens_v1	CUED	1	315	270	4	2	73	68	95	102	138	145082524	1401709865	1283065858	1734109426	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
197	SubfieldSwap_HighDens_v1	UNCUED	0	225	45	1	9	138	68	95	102	138	1272945526	1465486533	1439281181	1243367859	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
198	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	82	68	95	102	138	183384174	1473987270	1325997462	219965993	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
199	SubfieldSwap_HighDens_v1	CUED	0	225	225	5	1	68	68	95	102	138	790715556	1462527123	1984079594	1573860805	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
200	SubfieldSwap_HighDens_v1	UNCUED	0	180	180	6	4	78	68	95	102	138	1383335711	354493138	1344945869	1495088233	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
201	SubfieldSwap_HighDens_v1	CUED	0	135	135	7	7	157	68	95	102	138	1572886553	1123295431	1831884209	738930294	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
202	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	90	68	95	102	138	507386317	1376998828	1910596029	1949784243	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
203	SubfieldSwap_HighDens_v1	CUED	1	135	180	6	4	155	68	95	102	138	1526371906	756652192	82697909	693041070	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
204	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	78	68	95	102	138	51072718	1303295626	953331799	364823642	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
205	SubfieldSwap_HighDens_v1	UNCUED	0	270	225	5	1	70	68	95	102	138	1845025470	1115458576	441033628	258740761	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
206	SubfieldSwap_HighDens_v1	UNCUED	1	225	180	6	4	75	68	95	102	138	1302505907	298063055	612995807	642986558	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
207	SubfieldSwap_HighDens_v1	UNCUED	0	270	270	4	2	73	68	95	102	138	2006754707	2115009898	86656328	1890725061	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
208	SubfieldSwap_HighDens_v1	CUED	0	270	270	4	2	76	68	95	102	138	1136022617	1077514662	1015491079	1694966191	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
209	SubfieldSwap_HighDens_v1	CUED	0	270	270	4	2	88	68	95	102	138	330804424	833685186	517276993	174645560	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
210	SubfieldSwap_HighDens_v1	UNCUED	1	135	135	7	7	70	68	95	102	138	30455741	1416747397	1270743837	1866739282	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
211	SubfieldSwap_HighDens_v1	UNCUED	1	135	135	7	7	70	68	95	102	138	1460639076	1660165001	933590919	185092927	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
212	SubfieldSwap_HighDens_v1	UNCUED	1	270	90	0	8	63	68	95	102	138	1113818403	1179028745	816650706	1771877054	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
213	SubfieldSwap_HighDens_v1	CUED	1	315	90	0	8	74	68	95	102	138	1847342920	1112887470	1813458158	1965170657	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
214	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	60	68	95	102	138	1970043289	316249471	2143975973	1797421254	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
215	SubfieldSwap_HighDens_v1	CUED	0	270	270	4	2	63	68	95	102	138	1302065970	203015223	634828554	1960706275	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
216	SubfieldSwap_HighDens_v1	UNCUED	1	315	90	0	8	90	68	95	102	138	67662840	769599715	1738194057	653028292	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
217	SubfieldSwap_HighDens_v1	UNCUED	1	45	270	4	2	201	68	95	102	138	799074471	686391136	189507336	1738169363	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
218	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	125	68	95	102	138	1545472712	951953968	1018506835	614745179	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
219	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	85	68	95	102	138	1931928527	1094859839	1782926655	1005288801	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
220	SubfieldSwap_HighDens_v1	UNCUED	0	270	225	5	1	86	68	95	102	138	1033386823	415669124	1658619923	612994043	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
221	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	83	68	95	102	138	1448284719	7388674	14456551	1950111686	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
222	SubfieldSwap_HighDens_v1	UNCUED	0	180	225	5	1	72	68	95	102	138	1388584644	1932452740	1229039626	634102603	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
223	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	73	68	95	102	138	1071608547	1680591419	1998064136	211455166	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
224	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	75	68	95	102	138	1765083344	1091045377	146280830	1274771129	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
225	SubfieldSwap_HighDens_v1	CUED	1	0	0	2	6	68	68	95	102	138	150960292	1324001794	9310111	1420620449	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
226	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	68	68	95	102	138	1799473759	124973964	292110543	858348324	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
227	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	82	68	95	102	138	1461781332	1653169057	624000936	190357094	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
228	SubfieldSwap_HighDens_v1	UNCUED	0	315	45	1	9	99	68	95	102	138	713262086	1778394183	1994559195	590153888	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
229	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	72	68	95	102	138	946599221	235025189	344764880	86698206	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
230	SubfieldSwap_HighDens_v1	UNCUED	1	135	180	6	4	68	68	95	102	138	715329431	230617321	1086642799	2108598224	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
231	SubfieldSwap_HighDens_v1	UNCUED	1	45	270	4	2	92	68	95	102	138	183251402	126956182	1108470865	1339893241	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
232	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	80	68	95	102	138	1658965191	66893592	624143154	340335004	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
233	SubfieldSwap_HighDens_v1	UNCUED	0	270	90	0	8	70	68	95	102	138	829473353	611470278	879767414	737301308	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
234	SubfieldSwap_HighDens_v1	UNCUED	1	135	0	2	6	146	68	95	102	138	1897183360	1032299752	1090334096	1069910703	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
235	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	72	68	95	102	138	1961347746	200691642	1798738418	1020282186	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
236	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	86	68	95	102	138	871195493	473028351	118311954	2041395256	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
237	SubfieldSwap_HighDens_v1	UNCUED	1	315	315	3	3	78	68	95	102	138	373136493	211924215	1461990526	51143271	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
238	SubfieldSwap_HighDens_v1	CUED	0	225	225	5	1	73	68	95	102	138	753318746	944748467	540432451	488574410	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
239	SubfieldSwap_HighDens_v1	UNCUED	1	90	90	0	8	76	68	95	102	138	1442697157	1998854306	1905550652	221633873	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
240	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	67	68	95	102	138	1168844674	1024424413	1686234240	841742912	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
241	SubfieldSwap_HighDens_v1	UNCUED	1	225	180	6	4	73	68	95	102	138	61179018	215161082	1385526569	2113802396	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
242	SubfieldSwap_HighDens_v1	UNCUED	0	45	90	0	8	71	68	95	102	138	1364913503	1855797466	844762791	593101908	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
243	SubfieldSwap_HighDens_v1	UNCUED	1	225	0	2	6	116	68	95	102	138	828155125	137095048	1113904132	1912981845	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
244	SubfieldSwap_HighDens_v1	CUED	0	180	90	0	8	118	68	95	102	138	890273459	902307027	347855573	663370133	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
245	SubfieldSwap_HighDens_v1	CUED	1	90	270	4	2	75	68	95	102	138	816985878	1151012643	1002290480	638389829	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
246	SubfieldSwap_HighDens_v1	UNCUED	1	0	270	4	2	68	68	95	102	138	475658796	1773626662	825039186	2122237813	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
247	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	70	68	95	102	138	565492494	2124667875	812304283	1092307558	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
248	SubfieldSwap_HighDens_v1	CUED	1	45	45	1	9	80	68	95	102	138	440216043	1518788764	185705702	159242342	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
249	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	61	68	95	102	138	1730115425	2092525863	748171353	214387287	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
250	SubfieldSwap_HighDens_v1	UNCUED	1	0	315	3	3	80	68	95	102	138	1424113166	1207431104	567448886	718436716	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
251	SubfieldSwap_HighDens_v1	UNCUED	1	225	135	7	7	73	68	95	102	138	295685543	1442469160	1254456836	2112635805	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
252	SubfieldSwap_HighDens_v1	UNCUED	0	135	135	7	7	81	68	95	102	138	1787704977	1133465345	547806889	812483213	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
253	SubfieldSwap_HighDens_v1	UNCUED	1	90	315	3	3	75	68	95	102	138	351755747	373417794	417203512	139225855	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
254	SubfieldSwap_HighDens_v1	CUED	1	225	180	6	4	77	68	95	102	138	1835613229	102757220	1339502813	533669852	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
255	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	68	68	95	102	138	1550724588	1680476111	1277762220	1534669678	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
256	SubfieldSwap_HighDens_v1	UNCUED	1	135	135	7	7	147	68	95	102	138	1054274857	2073176928	1815210880	1554333714	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
257	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	76	68	95	102	138	69462683	1822937241	1894682486	1260030373	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
258	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	130	68	95	102	138	1496054921	907710062	2001678231	1295727973	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
259	SubfieldSwap_HighDens_v1	CUED	1	135	315	3	3	80	68	95	102	138	967254440	1719936739	1492914126	1458032372	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
260	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	71	68	95	102	138	1865091425	2003668465	332754295	1221995718	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
261	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	81	68	95	102	138	1915289929	1942387388	949379162	752307547	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
262	SubfieldSwap_HighDens_v1	UNCUED	1	90	135	7	7	71	68	95	102	138	1981281639	404630855	1782962519	1619211771	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
263	SubfieldSwap_HighDens_v1	UNCUED	1	45	270	4	2	91	68	95	102	138	1537254691	1591416236	693425021	1632820204	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
264	SubfieldSwap_HighDens_v1	CUED	1	270	225	5	1	83	68	95	102	138	1610239591	1118110475	442525696	622574370	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
265	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	68	68	95	102	138	636923252	2040835760	593606985	1302791593	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
266	SubfieldSwap_HighDens_v1	CUED	1	270	315	3	3	80	68	95	102	138	1637272923	1009149244	788017818	1431365943	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
267	SubfieldSwap_HighDens_v1	UNCUED	1	270	270	4	2	70	68	95	102	138	1060929055	1219328814	1100876084	2096942228	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
268	SubfieldSwap_HighDens_v1	UNCUED	1	45	90	0	8	68	68	95	102	138	211727032	360008209	1883854138	762124819	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
269	SubfieldSwap_HighDens_v1	UNCUED	1	225	225	5	1	66	68	95	102	138	1232868391	504963550	406274423	806212061	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
270	SubfieldSwap_HighDens_v1	CUED	1	0	0	2	6	72	68	95	102	138	852890113	1342142139	1230206591	798042474	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
271	SubfieldSwap_HighDens_v1	UNCUED	1	90	270	4	2	72	68	95	102	138	1070546816	1999600610	1537125833	1361141659	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
272	SubfieldSwap_HighDens_v1	UNCUED	1	135	270	4	2	118	68	95	102	138	1857369312	327743796	1893567317	135830836	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
273	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	74	68	95	102	138	1787604296	493904086	97502210	1777074497	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
274	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	83	68	95	102	138	1543743616	62931334	835851064	876006992	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
275	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	75	68	95	102	138	375645880	2001177064	1025387594	922528467	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
276	SubfieldSwap_HighDens_v1	CUED	0	90	0	2	6	65	68	95	102	138	126304254	1150698439	32508600	1327518056	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
277	SubfieldSwap_HighDens_v1	CUED	0	180	180	6	4	98	68	95	102	138	1332735846	1334694003	1005370310	986189788	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
