Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
137	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	73	68	95	102	138	377676947	1975695943	948349116	621441469	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
138	SubfieldSwap_CatekExact_v1	UNCUED	1	270	45	1	9	68	68	95	102	138	106961777	1466456957	718924295	1628826585	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
139	SubfieldSwap_CatekExact_v1	CUED	1	225	0	2	6	81	68	95	102	138	323456354	378174321	1440028140	935312033	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
140	SubfieldSwap_CatekExact_v1	UNCUED	1	45	270	4	2	71	68	95	102	138	487612901	1520842495	1053886316	1726659314	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
141	SubfieldSwap_CatekExact_v1	UNCUED	1	315	135	7	7	96	68	95	102	138	317339299	817142975	754944949	651003977	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
142	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	68	68	95	102	138	1625990326	20443582	1756784505	530169070	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
143	SubfieldSwap_CatekExact_v1	CUED	1	270	90	0	8	74	68	95	102	138	1919591005	669032493	71377732	1454579594	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
144	SubfieldSwap_CatekExact_v1	CUED	1	135	135	7	7	74	68	95	102	138	1489330790	1972624251	1341375804	802553355	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
145	SubfieldSwap_CatekExact_v1	CUED	0	135	315	3	3	88	68	95	102	138	379539848	2083846612	711305689	1008901338	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
146	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	69	68	95	102	138	1263057503	825561118	913168801	351462670	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
147	SubfieldSwap_CatekExact_v1	CUED	1	0	0	2	6	72	68	95	102	138	1488156446	1124368101	452944681	1719752106	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
148	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	67	68	95	102	138	534241	1229631555	112127983	640295100	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
149	SubfieldSwap_CatekExact_v1	UNCUED	1	180	135	7	7	100	68	95	102	138	1981923892	1220134130	1742746082	2109056362	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
150	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	77	68	95	102	138	951475812	347373246	585331785	568272107	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
151	SubfieldSwap_CatekExact_v1	UNCUED	0	315	180	6	4	74	68	95	102	138	677008544	1897622829	883220939	813763691	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
152	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	89	68	95	102	138	956041902	1346433694	1282601470	851750671	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
153	SubfieldSwap_CatekExact_v1	UNCUED	1	0	0	2	6	74	68	95	102	138	1427335116	1847847399	1422018170	1595977280	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
154	SubfieldSwap_CatekExact_v1	UNCUED	0	45	0	2	6	73	68	95	102	138	392541440	2138370602	1589297251	1083109614	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
155	SubfieldSwap_CatekExact_v1	CUED	0	225	270	4	2	68	68	95	102	138	929992513	56655330	768403019	902637203	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
156	SubfieldSwap_CatekExact_v1	UNCUED	1	270	225	5	1	65	68	95	102	138	1172823672	903972678	942329112	1221263041	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
157	SubfieldSwap_CatekExact_v1	UNCUED	1	45	270	4	2	63	68	95	102	138	294191549	1868624983	1781585181	981752523	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
158	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	68	68	95	102	138	455669529	90889349	1256687399	400023654	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
159	SubfieldSwap_CatekExact_v1	UNCUED	0	0	0	2	6	70	68	95	102	138	987307148	1493501924	640036512	1596923294	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
160	SubfieldSwap_CatekExact_v1	CUED	1	90	90	0	8	69	68	95	102	138	1351116269	433821600	1143434388	349772249	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
161	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	66	68	95	102	138	18360403	1792443879	178880428	195275977	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
162	SubfieldSwap_CatekExact_v1	UNCUED	1	135	135	7	7	142	68	95	102	138	740775102	1874682429	574871859	1193496920	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
163	SubfieldSwap_CatekExact_v1	UNCUED	1	225	45	1	9	77	68	95	102	138	331297478	2089219409	2052952964	6846173	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
164	SubfieldSwap_CatekExact_v1	CUED	1	0	45	1	9	209	68	95	102	138	714624313	581728331	13233762	308550155	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
165	SubfieldSwap_CatekExact_v1	CUED	0	135	135	7	7	78	68	95	102	138	1575673948	838325748	158977402	1040018994	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
166	SubfieldSwap_CatekExact_v1	CUED	0	90	90	0	8	70	68	95	102	138	2095195696	194505612	1682904891	344359237	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
167	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	74	68	95	102	138	123481376	137281264	718878394	1432303057	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
168	SubfieldSwap_CatekExact_v1	UNCUED	0	270	90	0	8	223	68	95	102	138	1589202633	340276286	1687460440	1903585102	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
169	SubfieldSwap_CatekExact_v1	UNCUED	0	315	0	2	6	147	68	95	102	138	971431038	697687563	1583724373	630540185	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
170	SubfieldSwap_CatekExact_v1	UNCUED	0	45	90	0	8	127	68	95	102	138	376511322	1651091433	835779538	1795482824	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
171	SubfieldSwap_CatekExact_v1	UNCUED	1	180	-1	-1	-1	73	68	95	102	138	1423431386	522124927	2099216539	59025004	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
172	SubfieldSwap_CatekExact_v1	CUED	0	45	90	0	8	183	68	95	102	138	1517363231	680347919	323780556	1131137285	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
173	SubfieldSwap_CatekExact_v1	CUED	0	0	0	2	6	163	68	95	102	138	1301195905	1502030227	1958745144	187155587	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
174	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	124	68	95	102	138	730684694	582956818	942047343	612887010	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
175	SubfieldSwap_CatekExact_v1	UNCUED	1	45	45	1	9	360	68	95	102	138	1197527529	94842271	463415918	1729106293	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
176	SubfieldSwap_CatekExact_v1	CUED	1	180	225	5	1	100	68	95	102	138	978152908	499577615	1390821028	1688102282	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
177	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	154	68	95	102	138	977681654	378603688	1833562587	86434264	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
178	SubfieldSwap_CatekExact_v1	CUED	1	45	45	1	9	93	68	95	102	138	998483937	1392806005	922946507	1350075582	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
179	SubfieldSwap_CatekExact_v1	UNCUED	0	90	0	2	6	148	68	95	102	138	1860778289	1381040630	924377485	1442909368	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
180	SubfieldSwap_CatekExact_v1	UNCUED	1	45	135	7	7	90	68	95	102	138	1332066906	504200172	1371504454	309680989	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
181	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	94	68	95	102	138	1566713497	826219524	128595084	2007744227	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
182	SubfieldSwap_CatekExact_v1	UNCUED	1	135	180	6	4	131	68	95	102	138	2079845288	1023523816	1144004658	669243293	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
183	SubfieldSwap_CatekExact_v1	CUED	1	45	45	1	9	155	68	95	102	138	1938094550	991895443	555512997	379625399	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
184	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	132	68	95	102	138	250216164	506845332	1030270635	1474767694	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
185	SubfieldSwap_CatekExact_v1	CUED	1	225	180	6	4	114	68	95	102	138	1847018916	396620666	1072297764	745349994	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
186	SubfieldSwap_CatekExact_v1	UNCUED	1	180	180	6	4	98	68	95	102	138	711581692	2093081630	709634027	2141169786	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
187	SubfieldSwap_CatekExact_v1	CUED	1	90	180	6	4	81	68	95	102	138	1788448884	836275287	1747429028	329506941	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
188	SubfieldSwap_CatekExact_v1	UNCUED	1	225	270	4	2	94	68	95	102	138	686157575	23709158	968300686	983054296	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
189	SubfieldSwap_CatekExact_v1	CUED	1	45	0	2	6	93	68	95	102	138	1352502122	960436280	1444213745	524239721	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
190	SubfieldSwap_CatekExact_v1	CUED	0	225	180	6	4	88	68	95	102	138	529837929	945731143	1468002908	1485353551	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
191	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	95	68	95	102	138	741425542	556776175	1587451079	218363093	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
192	SubfieldSwap_CatekExact_v1	UNCUED	0	135	45	1	9	157	68	95	102	138	1887860759	1679493125	747259994	1885068209	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
193	SubfieldSwap_CatekExact_v1	UNCUED	0	315	45	1	9	144	68	95	102	138	1560439109	1837803137	2081907347	367358689	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
194	SubfieldSwap_CatekExact_v1	UNCUED	0	90	90	0	8	123	68	95	102	138	1518268911	2130483613	1624874339	188991730	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
195	SubfieldSwap_CatekExact_v1	UNCUED	1	270	225	5	1	286	68	95	102	138	2001327289	956464330	432970649	1095576951	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
196	SubfieldSwap_CatekExact_v1	CUED	0	90	0	2	6	100	68	95	102	138	1057100228	142957254	614190943	1994945978	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
197	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	69	68	95	102	138	585851864	1626626984	780166138	698574702	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
198	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	74	68	95	102	138	408459921	80229947	1123325501	264926220	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
199	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	77	68	95	102	138	951863352	1207875048	177397678	1803701786	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
200	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	68	68	95	102	138	1519186232	560557146	1400212333	1635197054	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
201	SubfieldSwap_CatekExact_v1	UNCUED	1	225	225	5	1	89	68	95	102	138	884056144	348348536	488934579	1779100913	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
202	SubfieldSwap_CatekExact_v1	UNCUED	0	0	0	2	6	78	68	95	102	138	198154220	88442656	493362343	1486435617	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
203	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	86	68	95	102	138	983767595	1971393593	1373599776	1401372510	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
204	SubfieldSwap_CatekExact_v1	CUED	1	180	135	7	7	85	68	95	102	138	1149341285	2033792158	1641777956	1871745010	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
205	SubfieldSwap_CatekExact_v1	CUED	0	180	0	2	6	169	68	95	102	138	976718955	1700061305	1226319776	198027540	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
206	SubfieldSwap_CatekExact_v1	UNCUED	0	315	90	0	8	81	68	95	102	138	1557977788	640717716	1495255290	757309969	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
207	SubfieldSwap_CatekExact_v1	CUED	0	180	180	6	4	79	68	95	102	138	1647417251	1413904991	891654534	1453510122	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
208	SubfieldSwap_CatekExact_v1	CUED	0	0	0	2	6	80	68	95	102	138	57036234	846610615	1009425555	872165496	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
209	SubfieldSwap_CatekExact_v1	UNCUED	0	0	0	2	6	84	68	95	102	138	1537703266	883047715	939405606	41287740	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
210	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	93	68	95	102	138	1045183885	441295866	1095166191	1363973828	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
211	SubfieldSwap_CatekExact_v1	UNCUED	1	315	315	3	3	99	68	95	102	138	1323558670	1802169361	1621588536	459475889	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
212	SubfieldSwap_CatekExact_v1	CUED	1	0	0	2	6	233	68	95	102	138	1931743379	487907369	1537691522	979288141	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
213	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	78	68	95	102	138	1456000909	1718776117	1054561764	1049367519	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
214	SubfieldSwap_CatekExact_v1	CUED	0	225	225	5	1	74	68	95	102	138	1450551785	1500204566	755132248	1882156241	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
215	SubfieldSwap_CatekExact_v1	CUED	1	45	45	1	9	87	68	95	102	138	1105087932	394850347	1265118793	639056645	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
216	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	74	68	95	102	138	696930605	1620873750	1442918772	1479581838	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
217	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	73	68	95	102	138	1111441147	1981084729	1833117695	82291835	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
218	SubfieldSwap_CatekExact_v1	UNCUED	1	45	90	0	8	80	68	95	102	138	85822818	126503570	604843738	1421612955	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
219	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	74	68	95	102	138	458317916	327703452	633406774	1795563667	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
220	SubfieldSwap_CatekExact_v1	UNCUED	1	180	180	6	4	97	68	95	102	138	1840829784	1289022779	1048534709	502981178	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
221	SubfieldSwap_CatekExact_v1	CUED	0	135	135	7	7	70	68	95	102	138	328713305	1904819173	1144178790	483010411	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
222	SubfieldSwap_CatekExact_v1	UNCUED	1	45	0	2	6	88	68	95	102	138	232983997	643744973	790905530	2137947471	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
223	SubfieldSwap_CatekExact_v1	UNCUED	1	0	315	3	3	77	68	95	102	138	515363589	1002639139	445869362	1782693573	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
224	SubfieldSwap_CatekExact_v1	UNCUED	1	0	180	6	4	82	68	95	102	138	766753217	1267934814	1820885856	898864492	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
225	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	84	68	95	102	138	733181489	1578106120	2090666784	1244780076	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
226	SubfieldSwap_CatekExact_v1	CUED	0	315	90	0	8	109	68	95	102	138	931695038	1147322787	1425499763	1668030380	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
227	SubfieldSwap_CatekExact_v1	UNCUED	1	135	135	7	7	80	68	95	102	138	1193983585	270173259	1442840413	561910695	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
228	SubfieldSwap_CatekExact_v1	CUED	0	225	225	5	1	73	68	95	102	138	244612248	2091378485	409832298	1204907669	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
229	SubfieldSwap_CatekExact_v1	CUED	1	0	315	3	3	132	68	95	102	138	1591157022	1141938773	250250879	1771036565	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
230	SubfieldSwap_CatekExact_v1	CUED	1	90	270	4	2	69	68	95	102	138	639271241	2080515393	593813021	300242427	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
231	SubfieldSwap_CatekExact_v1	UNCUED	0	270	225	5	1	73	68	95	102	138	783061648	2044307254	1625603915	78146881	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
232	SubfieldSwap_CatekExact_v1	UNCUED	1	270	270	4	2	83	68	95	102	138	1057673755	474073943	783485596	759215458	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
233	SubfieldSwap_CatekExact_v1	UNCUED	0	225	270	4	2	120	68	95	102	138	2006595399	1391892002	114329772	2028436822	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
234	SubfieldSwap_CatekExact_v1	UNCUED	1	90	270	4	2	70	68	95	102	138	1142392658	1089275489	902432596	278659099	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
235	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	75	68	95	102	138	754687675	40099343	908206957	550325316	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
236	SubfieldSwap_CatekExact_v1	CUED	0	135	180	6	4	83	68	95	102	138	1817248482	22434557	1202579522	1073278512	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
237	SubfieldSwap_CatekExact_v1	UNCUED	0	270	225	5	1	73	68	95	102	138	1193723416	2077354928	801245171	242679912	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
238	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	65	68	95	102	138	2080187655	341547754	2076656562	1086363504	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
239	SubfieldSwap_CatekExact_v1	CUED	1	45	45	1	9	144	68	95	102	138	1113221714	561750	1449358183	101869033	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
240	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	75	68	95	102	138	2003794055	1116089657	963481847	1179091937	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
241	SubfieldSwap_CatekExact_v1	UNCUED	1	45	90	0	8	81	68	95	102	138	1532787151	700277900	1686697204	1368066694	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
242	SubfieldSwap_CatekExact_v1	CUED	0	315	270	4	2	79	68	95	102	138	239498131	1509485478	376173999	2027962127	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
243	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	117	68	95	102	138	318204014	983469277	496672829	635197907	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
244	SubfieldSwap_CatekExact_v1	UNCUED	0	270	270	4	2	65	68	95	102	138	618842403	1944419897	171603531	822475207	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
245	SubfieldSwap_CatekExact_v1	CUED	0	225	270	4	2	69	68	95	102	138	1672871527	1957691187	1501256627	1962501095	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
246	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	85	68	95	102	138	1372870598	1824067579	1960889955	844440771	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
247	SubfieldSwap_CatekExact_v1	CUED	0	135	135	7	7	84	68	95	102	138	1168387427	930633906	1093999440	624391934	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
248	SubfieldSwap_CatekExact_v1	CUED	0	0	45	1	9	73	68	95	102	138	796457524	1511453722	1827149487	1842659769	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
249	SubfieldSwap_CatekExact_v1	CUED	0	135	135	7	7	73	68	95	102	138	859311691	549274864	1721940489	47784608	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
250	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	69	68	95	102	138	608201697	426393639	1765130786	2131099654	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
251	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	88	68	95	102	138	176203960	2034012295	1882502202	610833927	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
252	SubfieldSwap_CatekExact_v1	CUED	0	225	225	5	1	67	68	95	102	138	1495764776	2001012349	534137088	1021768610	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
253	SubfieldSwap_CatekExact_v1	CUED	0	0	0	2	6	89	68	95	102	138	799143114	1580202803	936130251	416103328	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
254	SubfieldSwap_CatekExact_v1	UNCUED	1	135	90	0	8	70	68	95	102	138	334103980	1596033427	2013470311	1055366873	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
255	SubfieldSwap_CatekExact_v1	UNCUED	0	315	315	3	3	87	68	95	102	138	682971361	2107192484	1774982943	1534599056	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
256	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	74	68	95	102	138	980949255	1025786653	608369615	1905372591	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
257	SubfieldSwap_CatekExact_v1	UNCUED	1	180	180	6	4	139	68	95	102	138	1339381695	1893041330	1930213785	1933656784	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
258	SubfieldSwap_CatekExact_v1	UNCUED	1	225	0	2	6	67	68	95	102	138	674153602	352505304	70914591	1684620875	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
259	SubfieldSwap_CatekExact_v1	UNCUED	0	225	180	6	4	136	68	95	102	138	830971415	1103468192	18589658	1311526214	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
260	SubfieldSwap_CatekExact_v1	CUED	0	315	315	3	3	96	68	95	102	138	1310294773	1776178563	1830339378	1406068634	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
261	SubfieldSwap_CatekExact_v1	UNCUED	1	315	315	3	3	78	68	95	102	138	1014018141	2145013110	518372074	1660110576	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
262	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	64	68	95	102	138	2146976921	1933759965	201970361	1553499492	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
263	SubfieldSwap_CatekExact_v1	UNCUED	0	0	225	5	1	74	68	95	102	138	428679395	1556174459	452837500	1863767303	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
264	SubfieldSwap_CatekExact_v1	UNCUED	1	180	225	5	1	80	68	95	102	138	844005976	982468478	389162715	639277890	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
265	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	75	68	95	102	138	244480136	1678301523	305899514	1392541437	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
266	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	78	68	95	102	138	1820239699	477942543	1895199185	1863540047	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
267	SubfieldSwap_CatekExact_v1	UNCUED	0	315	315	3	3	80	68	95	102	138	1576441842	556552734	1935861215	1928855170	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
268	SubfieldSwap_CatekExact_v1	CUED	1	0	225	5	1	111	68	95	102	138	184006532	256484564	1472685039	777481399	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
269	SubfieldSwap_CatekExact_v1	UNCUED	0	225	45	1	9	80	68	95	102	138	214574084	1230004706	564082882	999455414	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
270	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	70	68	95	102	138	1873531362	443403665	622274789	1089828587	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
271	SubfieldSwap_CatekExact_v1	CUED	0	180	0	2	6	74	68	95	102	138	1424322668	1152838622	1809998067	591668078	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
272	SubfieldSwap_CatekExact_v1	UNCUED	1	0	0	2	6	177	68	95	102	138	969497751	119354255	1585325999	934240217	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
273	SubfieldSwap_CatekExact_v1	UNCUED	1	270	45	1	9	75	68	95	102	138	1155835474	1962874612	623556477	722018796	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
274	SubfieldSwap_CatekExact_v1	UNCUED	0	315	180	6	4	70	68	95	102	138	901460981	1471358406	249832003	814822167	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
275	SubfieldSwap_CatekExact_v1	UNCUED	1	45	45	1	9	65	68	95	102	138	1173424383	1885282035	1287741006	1885163241	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
