Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
140	SubfieldSwap_Catek_v1	CUED	0	135	45	1	9	70	68	95	102	138	1461022903	1478316374	53226746	586058277	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
141	SubfieldSwap_Catek_v1	UNCUED	1	315	90	0	8	88	68	95	102	138	1925192102	57660345	1140371211	2135988433	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
142	SubfieldSwap_Catek_v1	UNCUED	1	270	270	4	2	93	68	95	102	138	1516315934	1143001541	827953702	613533145	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
143	SubfieldSwap_Catek_v1	CUED	0	45	45	1	9	273	68	95	102	138	1613202035	948104100	823483474	380800673	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
144	SubfieldSwap_Catek_v1	CUED	1	315	270	4	2	194	68	95	102	138	1158834304	2016212959	357630796	145531289	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
145	SubfieldSwap_Catek_v1	UNCUED	1	180	180	6	4	130	68	95	102	138	844408585	1639121382	1334884502	2055139505	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
146	SubfieldSwap_Catek_v1	CUED	1	180	315	3	3	246	68	95	102	138	1203923841	740427092	22255480	1683551887	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
147	SubfieldSwap_Catek_v1	CUED	0	180	315	3	3	88	68	95	102	138	1501192638	434476670	568321265	1368199743	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
148	SubfieldSwap_Catek_v1	CUED	1	180	180	6	4	142	68	95	102	138	1649243662	567834387	702405692	2100798911	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
149	SubfieldSwap_Catek_v1	CUED	0	0	0	2	6	83	68	95	102	138	120855894	606198002	1688085081	1261994598	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
150	SubfieldSwap_Catek_v1	CUED	1	270	135	7	7	88	68	95	102	138	1303885817	1654555419	1789366321	1616691980	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
151	SubfieldSwap_Catek_v1	UNCUED	0	270	315	3	3	87	68	95	102	138	1412374647	264588454	543413693	106660852	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
152	SubfieldSwap_Catek_v1	UNCUED	1	270	270	4	2	83	68	95	102	138	1029643387	1223613194	1843180518	806137158	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
153	SubfieldSwap_Catek_v1	CUED	1	90	135	7	7	91	68	95	102	138	873362916	924336425	1963444019	685163505	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
154	SubfieldSwap_Catek_v1	CUED	1	45	45	1	9	84	68	95	102	138	947585486	227677441	2040368194	1746652679	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
155	SubfieldSwap_Catek_v1	CUED	0	315	0	2	6	93	68	95	102	138	1307015180	538290359	921000544	1120801977	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
156	SubfieldSwap_Catek_v1	CUED	1	0	0	2	6	79	68	95	102	138	122942213	1149918832	538081794	814187107	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
157	SubfieldSwap_Catek_v1	UNCUED	1	270	180	6	4	122	68	95	102	138	336378412	1921972565	255047429	10195482	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
158	SubfieldSwap_Catek_v1	CUED	0	315	0	2	6	89	68	95	102	138	911422755	170854235	1275152131	1327782285	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
159	SubfieldSwap_Catek_v1	CUED	0	45	90	0	8	94	68	95	102	138	332025629	1712425268	338476586	1271217983	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
160	SubfieldSwap_Catek_v1	CUED	0	180	0	2	6	93	68	95	102	138	1990731594	321072228	1115797826	1879350842	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
161	SubfieldSwap_Catek_v1	UNCUED	1	90	45	1	9	78	68	95	102	138	498119442	1464852761	437481067	1435779403	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
162	SubfieldSwap_Catek_v1	UNCUED	0	90	90	0	8	85	68	95	102	138	1027328598	1715216203	780612812	467876135	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
163	SubfieldSwap_Catek_v1	CUED	0	135	90	0	8	86	68	95	102	138	1644416088	1942853845	152076925	1444730680	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
164	SubfieldSwap_Catek_v1	UNCUED	0	0	90	0	8	80	68	95	102	138	1444084301	811043916	801955098	439468515	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
165	SubfieldSwap_Catek_v1	UNCUED	0	45	90	0	8	70	68	95	102	138	1618137768	144515170	939165248	1721150045	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
166	SubfieldSwap_Catek_v1	CUED	0	180	225	5	1	98	68	95	102	138	708707804	552839185	1328388492	437229388	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
167	SubfieldSwap_Catek_v1	CUED	1	0	0	2	6	82	68	95	102	138	670189762	961770988	1481794245	1537272449	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
168	SubfieldSwap_Catek_v1	UNCUED	1	225	45	1	9	84	68	95	102	138	364855540	1684294550	1320902527	839363273	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
169	SubfieldSwap_Catek_v1	UNCUED	1	135	135	7	7	87	68	95	102	138	867752438	872653289	1531220548	1237536561	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
170	SubfieldSwap_Catek_v1	CUED	0	0	0	2	6	138	68	95	102	138	845461061	1926032555	1551458981	1487741317	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
171	SubfieldSwap_Catek_v1	CUED	0	45	45	1	9	74	68	95	102	138	629258321	1249572844	1745493543	807195921	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
172	SubfieldSwap_Catek_v1	UNCUED	0	270	225	5	1	88	68	95	102	138	950113355	1475325413	526310517	1108071518	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
173	SubfieldSwap_Catek_v1	CUED	0	315	315	3	3	93	68	95	102	138	1449773715	659541810	1067529153	572047123	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
174	SubfieldSwap_Catek_v1	CUED	1	0	0	2	6	82	68	95	102	138	796972636	602657673	1292133828	91851877	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
175	SubfieldSwap_Catek_v1	UNCUED	1	225	180	6	4	95	68	95	102	138	753142200	452376045	515426794	1646260580	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
176	SubfieldSwap_Catek_v1	CUED	0	0	0	2	6	93	68	95	102	138	296206363	731067092	2105272477	118130819	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
177	SubfieldSwap_Catek_v1	UNCUED	0	45	45	1	9	74	68	95	102	138	538411115	849635462	631453993	717505897	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
178	SubfieldSwap_Catek_v1	CUED	1	225	90	0	8	75	68	95	102	138	1653552780	941094786	2071182453	1497547385	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
179	SubfieldSwap_Catek_v1	UNCUED	0	45	45	1	9	69	68	95	102	138	285556049	1107819383	186172580	363401768	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
180	SubfieldSwap_Catek_v1	CUED	1	225	225	5	1	150	68	95	102	138	2043684032	1837071957	312991194	897372214	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
181	SubfieldSwap_Catek_v1	CUED	1	90	90	0	8	76	68	95	102	138	1871435341	1297963710	564658150	660534432	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
182	SubfieldSwap_Catek_v1	UNCUED	1	0	315	3	3	88	68	95	102	138	1330752154	1415627455	1062036950	1909083965	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
183	SubfieldSwap_Catek_v1	CUED	1	180	135	7	7	87	68	95	102	138	1144648959	204539621	989881762	1894108113	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
184	SubfieldSwap_Catek_v1	UNCUED	1	315	315	3	3	83	68	95	102	138	710323913	1442036282	1914283573	2045960557	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
185	SubfieldSwap_Catek_v1	CUED	1	135	135	7	7	75	68	95	102	138	1394829349	2110166823	1843259139	1301551080	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
186	SubfieldSwap_Catek_v1	UNCUED	0	0	225	5	1	79	68	95	102	138	1728438881	2047920835	332861887	1552080051	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
187	SubfieldSwap_Catek_v1	UNCUED	1	225	225	5	1	93	68	95	102	138	1627839197	1382542399	405519680	738304395	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
188	SubfieldSwap_Catek_v1	UNCUED	0	315	45	1	9	74	68	95	102	138	1121293700	1120894168	452587519	844505124	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
189	SubfieldSwap_Catek_v1	CUED	1	180	90	0	8	91	68	95	102	138	2044920522	821004183	1616377116	550971812	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
190	SubfieldSwap_Catek_v1	UNCUED	0	90	225	5	1	70	68	95	102	138	44480223	1674965617	72222546	894477784	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
191	SubfieldSwap_Catek_v1	UNCUED	0	270	90	0	8	85	68	95	102	138	1799206504	118010570	356226033	2078690612	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
192	SubfieldSwap_Catek_v1	CUED	0	270	0	2	6	136	68	95	102	138	1405677471	375936731	1742526372	1161072700	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
193	SubfieldSwap_Catek_v1	CUED	0	135	90	0	8	78	68	95	102	138	1962360270	2100362563	1421117007	1520121832	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
194	SubfieldSwap_Catek_v1	CUED	1	0	180	6	4	154	68	95	102	138	1590300114	1313836163	508389483	863166488	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
195	SubfieldSwap_Catek_v1	CUED	0	225	45	1	9	88	68	95	102	138	1194006861	1354937673	1804051191	1965504742	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
196	SubfieldSwap_Catek_v1	CUED	0	135	180	6	4	90	68	95	102	138	385853546	1243547562	417550700	649167180	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
197	SubfieldSwap_Catek_v1	UNCUED	0	180	45	1	9	71	68	95	102	138	52537980	499078960	383802904	1737966133	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
198	SubfieldSwap_Catek_v1	UNCUED	0	135	315	3	3	119	68	95	102	138	1699837989	1538673796	1707272018	1869490038	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
199	SubfieldSwap_Catek_v1	UNCUED	0	90	90	0	8	77	68	95	102	138	777675166	1902562132	627690489	398942078	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
200	SubfieldSwap_Catek_v1	CUED	1	135	135	7	7	80	68	95	102	138	1120464070	1865565071	1571310435	356904238	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
201	SubfieldSwap_Catek_v1	CUED	0	180	315	3	3	148	68	95	102	138	1840309176	369187095	797476077	2067518720	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
202	SubfieldSwap_Catek_v1	UNCUED	1	270	315	3	3	73	68	95	102	138	1613801279	2122806504	576184958	1101618800	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
203	SubfieldSwap_Catek_v1	CUED	0	225	315	3	3	99	68	95	102	138	2102359964	1612562305	1685451739	967508927	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
204	SubfieldSwap_Catek_v1	UNCUED	1	135	135	7	7	85	68	95	102	138	1349264082	1828765655	1124432869	459911799	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
205	SubfieldSwap_Catek_v1	UNCUED	0	90	90	0	8	68	68	95	102	138	1726379443	330176391	1101280725	1422476311	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
206	SubfieldSwap_Catek_v1	UNCUED	1	270	315	3	3	66	68	95	102	138	2146742417	657379579	1470437702	1608504186	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
207	SubfieldSwap_Catek_v1	CUED	1	180	270	4	2	84	68	95	102	138	1584525006	1596521297	1380789194	760765546	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
208	SubfieldSwap_Catek_v1	UNCUED	0	90	45	1	9	74	68	95	102	138	1589917708	1405732015	679622291	1173233824	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
209	SubfieldSwap_Catek_v1	UNCUED	1	90	135	7	7	89	68	95	102	138	1743206370	1339590699	344115103	51413826	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
210	SubfieldSwap_Catek_v1	CUED	0	315	315	3	3	99	68	95	102	138	554011763	744469193	1805836205	1807404511	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
211	SubfieldSwap_Catek_v1	UNCUED	1	180	315	3	3	82	68	95	102	138	94236174	1361433730	1494052460	1362134262	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
212	SubfieldSwap_Catek_v1	CUED	1	45	45	1	9	79	68	95	102	138	1608947490	679830917	1578275676	338790206	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
213	SubfieldSwap_Catek_v1	CUED	0	45	45	1	9	145	68	95	102	138	1973585313	1327436087	2119770759	2091647365	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
214	SubfieldSwap_Catek_v1	UNCUED	1	135	135	7	7	154	68	95	102	138	1662300563	276153555	1255744063	1287406907	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
215	SubfieldSwap_Catek_v1	UNCUED	1	45	90	0	8	97	68	95	102	138	1081483234	686853277	1108238293	651793372	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
216	SubfieldSwap_Catek_v1	CUED	0	315	270	4	2	80	68	95	102	138	891651662	2119922660	2093707209	597097498	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
217	SubfieldSwap_Catek_v1	UNCUED	0	135	90	0	8	84	68	95	102	138	1498374553	2014851083	1304544668	653607434	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
218	SubfieldSwap_Catek_v1	UNCUED	0	180	90	0	8	64	68	95	102	138	400136732	645888500	1684450651	243268587	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
219	SubfieldSwap_Catek_v1	CUED	0	90	45	1	9	80	68	95	102	138	610237250	883799173	1908389416	1926939041	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
220	SubfieldSwap_Catek_v1	CUED	1	270	270	4	2	94	68	95	102	138	946809643	38166811	488295210	933143139	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
221	SubfieldSwap_Catek_v1	UNCUED	1	180	180	6	4	102	68	95	102	138	213892287	754220638	1439826185	562238160	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
222	SubfieldSwap_Catek_v1	CUED	1	225	225	5	1	88	68	95	102	138	1176708735	578684603	1591916986	1117323696	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
223	SubfieldSwap_Catek_v1	CUED	0	90	45	1	9	89	68	95	102	138	1937517707	1471832697	225957457	1049282871	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
224	SubfieldSwap_Catek_v1	UNCUED	0	0	90	0	8	88	68	95	102	138	1056781720	1751458559	523259610	81281441	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
225	SubfieldSwap_Catek_v1	CUED	0	270	315	3	3	88	68	95	102	138	1594851816	1572530651	1036643796	662893326	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
226	SubfieldSwap_Catek_v1	UNCUED	0	225	90	0	8	90	68	95	102	138	2142875070	1703153495	1341792910	1389879845	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
227	SubfieldSwap_Catek_v1	CUED	0	270	90	0	8	78	68	95	102	138	338028306	1042306973	1677612332	1932173130	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
228	SubfieldSwap_Catek_v1	UNCUED	1	135	90	0	8	83	68	95	102	138	1719652555	687186846	905082023	1418889032	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
229	SubfieldSwap_Catek_v1	UNCUED	1	180	315	3	3	79	68	95	102	138	1735864349	291520121	874311340	2130611355	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
230	SubfieldSwap_Catek_v1	UNCUED	1	270	270	4	2	75	68	95	102	138	2030518406	1493339308	737828565	165518243	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
231	SubfieldSwap_Catek_v1	UNCUED	0	180	225	5	1	90	68	95	102	138	915072467	2129170069	1841505756	845166615	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
232	SubfieldSwap_Catek_v1	CUED	1	180	225	5	1	174	68	95	102	138	69124698	163450984	1673906129	182056041	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
233	SubfieldSwap_Catek_v1	UNCUED	0	270	225	5	1	93	68	95	102	138	1308519784	1949247402	1734427313	266936164	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
234	SubfieldSwap_Catek_v1	CUED	1	180	180	6	4	187	68	95	102	138	22560716	260291273	844610585	1955855357	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
235	SubfieldSwap_Catek_v1	CUED	1	135	135	7	7	93	68	95	102	138	1179006415	424616045	1089125836	19506425	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
236	SubfieldSwap_Catek_v1	CUED	1	45	45	1	9	73	68	95	102	138	768137595	455679585	1095849417	1318410682	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
237	SubfieldSwap_Catek_v1	CUED	1	270	135	7	7	93	68	95	102	138	1323330332	349712145	1074505459	1758931189	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
238	SubfieldSwap_Catek_v1	UNCUED	0	270	90	0	8	69	68	95	102	138	393681247	915421094	636737645	647235976	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
239	SubfieldSwap_Catek_v1	CUED	1	135	90	0	8	101	68	95	102	138	790589883	1147127243	2037803099	937838798	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
240	SubfieldSwap_Catek_v1	UNCUED	0	180	45	1	9	76	68	95	102	138	1255296199	285817664	1478012233	607407279	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
241	SubfieldSwap_Catek_v1	CUED	0	225	225	5	1	90	68	95	102	138	913718489	1688035491	1855628710	1892578479	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
242	SubfieldSwap_Catek_v1	CUED	1	0	225	5	1	90	68	95	102	138	373307180	1211211931	1755300021	1041289499	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
243	SubfieldSwap_Catek_v1	CUED	0	0	45	1	9	87	68	95	102	138	1490954104	452709769	331434118	220512479	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
244	SubfieldSwap_Catek_v1	UNCUED	0	45	45	1	9	119	68	95	102	138	114041516	1767503641	914074122	1523959033	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
245	SubfieldSwap_Catek_v1	CUED	1	135	315	3	3	92	68	95	102	138	141023573	2437517	1710640396	1043296467	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
246	SubfieldSwap_Catek_v1	CUED	0	180	180	6	4	95	68	95	102	138	1920830051	671071441	386595662	685706050	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
247	SubfieldSwap_Catek_v1	CUED	1	315	315	3	3	85	68	95	102	138	278926752	1506826351	486584142	2123433466	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
248	SubfieldSwap_Catek_v1	CUED	1	0	315	3	3	88	68	95	102	138	1365431290	423498996	258359962	967734907	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
249	SubfieldSwap_Catek_v1	CUED	1	315	270	4	2	79	68	95	102	138	884636071	361583920	1272082763	909689852	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
250	SubfieldSwap_Catek_v1	UNCUED	0	270	90	0	8	69	68	95	102	138	1278774870	582598132	445682026	1450180970	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
251	SubfieldSwap_Catek_v1	CUED	0	45	90	0	8	72	68	95	102	138	1311594300	336360627	377654330	1733244352	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
252	SubfieldSwap_Catek_v1	CUED	1	180	180	6	4	90	68	95	102	138	1222330598	345598259	964833093	801216503	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
253	SubfieldSwap_Catek_v1	UNCUED	1	180	0	2	6	125	68	95	102	138	1143780373	1206699698	719887002	179851772	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
254	SubfieldSwap_Catek_v1	UNCUED	1	45	135	7	7	93	68	95	102	138	1137658789	1579197013	26336149	1646802950	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
255	SubfieldSwap_Catek_v1	UNCUED	1	45	135	7	7	100	68	95	102	138	531275490	935006105	2064596901	1977900860	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
256	SubfieldSwap_Catek_v1	UNCUED	0	270	90	0	8	73	68	95	102	138	1070725612	19335011	1629855418	1731161285	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
257	SubfieldSwap_Catek_v1	CUED	1	90	90	0	8	73	68	95	102	138	500541418	259414001	914903008	1137988553	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
258	SubfieldSwap_Catek_v1	UNCUED	1	180	0	2	6	72	68	95	102	138	1390158008	2002560537	891691324	1207077681	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
259	SubfieldSwap_Catek_v1	CUED	1	0	0	2	6	78	68	95	102	138	2007254504	1137647804	2112739332	1868435756	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
260	SubfieldSwap_Catek_v1	CUED	0	90	45	1	9	103	68	95	102	138	617926387	200026902	1738818256	1198155598	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
261	SubfieldSwap_Catek_v1	CUED	0	135	0	2	6	79	68	95	102	138	1005979643	1055596446	723941220	413013374	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
262	SubfieldSwap_Catek_v1	CUED	0	45	45	1	9	77	68	95	102	138	1654771309	1986601820	265591622	425633328	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
263	SubfieldSwap_Catek_v1	CUED	0	270	45	1	9	81	68	95	102	138	1867455122	1899298573	246883828	2005038114	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
264	SubfieldSwap_Catek_v1	CUED	1	315	0	2	6	85	68	95	102	138	1846928128	445832214	245081880	981335981	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
265	SubfieldSwap_Catek_v1	UNCUED	1	180	0	2	6	70	68	95	102	138	993164737	59915408	1116034790	516019947	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
266	SubfieldSwap_Catek_v1	UNCUED	0	135	315	3	3	97	68	95	102	138	423682855	2031439817	740776639	542646735	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
267	SubfieldSwap_Catek_v1	CUED	1	270	270	4	2	75	68	95	102	138	1980521769	1963889496	1630926856	207666051	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
268	SubfieldSwap_Catek_v1	UNCUED	0	90	90	0	8	76	68	95	102	138	73229871	613607099	446824092	2107172686	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
269	SubfieldSwap_Catek_v1	CUED	1	315	315	3	3	90	68	95	102	138	2142348865	2123973840	1548065967	2127473549	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
270	SubfieldSwap_Catek_v1	CUED	1	225	225	5	1	158	68	95	102	138	302948935	1292205712	920277898	531375484	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
271	SubfieldSwap_Catek_v1	CUED	0	0	45	1	9	71	68	95	102	138	979351834	627787616	329767556	1328998933	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
272	SubfieldSwap_Catek_v1	UNCUED	1	45	90	0	8	75	68	95	102	138	1025611303	596379422	1704180264	257342949	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
273	SubfieldSwap_Catek_v1	UNCUED	1	225	315	3	3	88	68	95	102	138	410524651	1760194549	1782546780	1386150170	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
274	SubfieldSwap_Catek_v1	UNCUED	0	45	45	1	9	73	68	95	102	138	262364512	1831432851	12980333	99913029	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
275	SubfieldSwap_Catek_v1	UNCUED	1	315	270	4	2	88	68	95	102	138	163714397	1446907032	275700987	220120990	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
276	SubfieldSwap_Catek_v1	UNCUED	1	315	0	2	6	128	68	95	102	138	1843134983	1411425853	986341717	2012209160	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
277	SubfieldSwap_Catek_v1	CUED	1	225	225	5	1	83	68	95	102	138	1868036249	100440777	451126474	148785109	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
278	SubfieldSwap_Catek_v1	UNCUED	1	225	225	5	1	159	68	95	102	138	1343872187	1404570675	1309472248	426371816	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
279	SubfieldSwap_Catek_v1	UNCUED	0	270	225	5	1	90	68	95	102	138	70934369	255486799	1432427211	1383387302	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
280	SubfieldSwap_Catek_v1	UNCUED	1	0	270	4	2	79	68	95	102	138	281044727	1510561560	1136944728	545619698	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
281	SubfieldSwap_Catek_v1	UNCUED	0	225	225	5	1	83	68	95	102	138	377211040	1104240732	1398464386	1808099088	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
